================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 4

Step   4400 | batch_size= 8 | lr=1.20e-07 | loss=1.221122e+01 | e_loss=5.736288e+01 | f_loss=1.731247e+00 | pref_e=0.063 pref_f=956.054 | ETA 11.6h | speed 2.29 step/s (window 2.30) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   4500 | batch_size= 8 | lr=9.81e-08 | loss=1.091003e+01 | e_loss=4.587139e+01 | f_loss=1.605797e+00 | pref_e=0.064 pref_f=955.055 | ETA 11.6h | speed 2.29 step/s (window 2.30) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   4600 | batch_size= 8 | lr=7.99e-08 | loss=8.581446e+00 | e_loss=2.938999e+01 | f_loss=1.344163e+00 | pref_e=0.065 pref_f=954.056 | ETA 11.6h | speed 2.27 step/s (window 1.73) | GPU mem 25/184 MiB | util 93% | grad_norm 1.15e+00
Step   4700 | batch_size= 8 | lr=6.51e-08 | loss=1.154493e+01 | e_loss=4.610972e+01 | f_loss=1.716430e+00 | pref_e=0.066 pref_f=953.057 | ETA 11.7h | speed 2.27 step/s (window 2.07) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   4800 | batch_size= 8 | lr=5.30e-08 | loss=9.578332e+00 | e_loss=3.755600e+01 | f_loss=1.427548e+00 | pref_e=0.067 pref_f=952.058 | ETA 11.6h | speed 2.27 step/s (window 2.31) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   4900 | batch_size= 8 | lr=4.32e-08 | loss=9.792469e+00 | e_loss=3.738142e+01 | f_loss=1.467004e+00 | pref_e=0.068 pref_f=951.059 | ETA 11.6h | speed 2.27 step/s (window 2.31) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   5000 | batch_size= 8 | lr=3.52e-08 | loss=1.034943e+01 | e_loss=4.251623e+01 | f_loss=1.502084e+00 | pref_e=0.069 pref_f=950.060 | ETA 11.6h | speed 2.27 step/s (window 2.29) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   5100 | batch_size= 8 | lr=3.51e-08 | loss=1.128663e+01 | e_loss=4.897393e+01 | f_loss=1.594043e+00 | pref_e=0.070 pref_f=949.061 | ETA 11.6h | speed 2.27 step/s (window 2.30) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
Step   5200 | batch_size= 8 | lr=3.51e-08 | loss=9.176962e+00 | e_loss=3.200388e+01 | f_loss=1.400972e+00 | pref_e=0.071 pref_f=948.062 | ETA 11.6h | speed 2.27 step/s (window 2.30) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   5300 | batch_size= 8 | lr=3.51e-08 | loss=9.719911e+00 | e_loss=3.769180e+01 | f_loss=1.423670e+00 | pref_e=0.072 pref_f=947.063 | ETA 11.6h | speed 2.27 step/s (window 2.30) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   5400 | batch_size= 8 | lr=3.51e-08 | loss=1.031192e+01 | e_loss=3.987853e+01 | f_loss=1.506391e+00 | pref_e=0.073 pref_f=946.064 | ETA 11.6h | speed 2.27 step/s (window 2.24) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   5500 | batch_size= 8 | lr=3.51e-08 | loss=1.094513e+01 | e_loss=4.345727e+01 | f_loss=1.574760e+00 | pref_e=0.074 pref_f=945.065 | ETA 11.5h | speed 2.27 step/s (window 2.31) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
Step   5600 | batch_size= 8 | lr=3.51e-08 | loss=9.790464e+00 | e_loss=3.737836e+01 | f_loss=1.424969e+00 | pref_e=0.075 pref_f=944.066 | ETA 11.5h | speed 2.27 step/s (window 2.28) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   5700 | batch_size= 8 | lr=3.51e-08 | loss=1.116633e+01 | e_loss=4.355461e+01 | f_loss=1.603701e+00 | pref_e=0.076 pref_f=943.067 | ETA 11.5h | speed 2.27 step/s (window 2.30) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   5800 | batch_size= 8 | lr=3.51e-08 | loss=1.122279e+01 | e_loss=4.539532e+01 | f_loss=1.580081e+00 | pref_e=0.077 pref_f=942.068 | ETA 11.5h | speed 2.27 step/s (window 2.28) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   5900 | batch_size= 8 | lr=3.51e-08 | loss=1.099978e+01 | e_loss=4.615358e+01 | f_loss=1.515014e+00 | pref_e=0.078 pref_f=941.069 | ETA 11.5h | speed 2.27 step/s (window 2.32) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   6000 | batch_size= 8 | lr=3.51e-08 | loss=9.226926e+00 | e_loss=3.531876e+01 | f_loss=1.318710e+00 | pref_e=0.079 pref_f=940.070 | ETA 11.5h | speed 2.27 step/s (window 2.29) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   6100 | batch_size= 8 | lr=3.51e-08 | loss=8.595422e+00 | e_loss=2.879262e+01 | f_loss=1.289981e+00 | pref_e=0.080 pref_f=939.071 | ETA 11.5h | speed 2.28 step/s (window 2.30) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   6200 | batch_size= 8 | lr=3.51e-08 | loss=1.116761e+01 | e_loss=4.491394e+01 | f_loss=1.546811e+00 | pref_e=0.081 pref_f=938.072 | ETA 11.5h | speed 2.28 step/s (window 2.29) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   6300 | batch_size= 8 | lr=3.51e-08 | loss=1.038147e+01 | e_loss=3.773126e+01 | f_loss=1.497655e+00 | pref_e=0.082 pref_f=937.073 | ETA 11.4h | speed 2.28 step/s (window 2.31) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   6400 | batch_size= 8 | lr=3.51e-08 | loss=1.075652e+01 | e_loss=3.637840e+01 | f_loss=1.591550e+00 | pref_e=0.083 pref_f=936.074 | ETA 11.4h | speed 2.28 step/s (window 2.28) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   6500 | batch_size= 8 | lr=3.51e-08 | loss=9.785854e+00 | e_loss=3.396297e+01 | f_loss=1.427862e+00 | pref_e=0.084 pref_f=935.075 | ETA 11.4h | speed 2.28 step/s (window 2.28) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   6600 | batch_size= 8 | lr=3.51e-08 | loss=1.139001e+01 | e_loss=4.630568e+01 | f_loss=1.539082e+00 | pref_e=0.085 pref_f=934.076 | ETA 11.4h | speed 2.28 step/s (window 2.29) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   6700 | batch_size= 8 | lr=3.51e-08 | loss=1.085613e+01 | e_loss=3.832235e+01 | f_loss=1.561327e+00 | pref_e=0.086 pref_f=933.077 | ETA 11.4h | speed 2.28 step/s (window 2.29) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   6800 | batch_size= 8 | lr=3.51e-08 | loss=1.168930e+01 | e_loss=4.455799e+01 | f_loss=1.616620e+00 | pref_e=0.087 pref_f=932.078 | ETA 11.4h | speed 2.28 step/s (window 2.28) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
