================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 2

Step    650 | batch_size= 8 | lr=2.64e-04 | loss=7.398738e+00 | e_loss=6.986850e+01 | f_loss=1.074260e+00 | pref_e=0.026 pref_f=993.516 | ETA 12.3h | speed 2.25 step/s (window 2.34) | GPU mem 24/182 MiB | util 24% | grad_norm 1.18e+00
Step    660 | batch_size= 8 | lr=2.59e-04 | loss=1.180280e+01 | e_loss=1.519862e+02 | f_loss=1.505086e+00 | pref_e=0.026 pref_f=993.417 | ETA 12.3h | speed 2.25 step/s (window 2.30) | GPU mem 24/182 MiB | util 24% | grad_norm 1.18e+00
Step    670 | batch_size= 8 | lr=2.53e-04 | loss=1.403233e+01 | e_loss=1.671305e+02 | f_loss=1.855861e+00 | pref_e=0.027 pref_f=993.317 | ETA 12.2h | speed 2.25 step/s (window 2.30) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    680 | batch_size= 8 | lr=2.48e-04 | loss=1.351686e+01 | e_loss=8.405895e+01 | f_loss=2.180289e+00 | pref_e=0.027 pref_f=993.217 | ETA 12.2h | speed 2.25 step/s (window 2.32) | GPU mem 25/182 MiB | util 24% | grad_norm 1.18e+00
Step    690 | batch_size= 8 | lr=2.43e-04 | loss=1.132424e+01 | e_loss=7.003062e+01 | f_loss=1.827582e+00 | pref_e=0.027 pref_f=993.117 | ETA 12.2h | speed 2.25 step/s (window 2.25) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    700 | batch_size= 8 | lr=2.38e-04 | loss=1.851115e+01 | e_loss=1.619808e+02 | f_loss=2.739686e+00 | pref_e=0.027 pref_f=993.017 | ETA 12.2h | speed 2.25 step/s (window 2.25) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    710 | batch_size= 8 | lr=2.34e-04 | loss=1.339458e+01 | e_loss=1.586702e+02 | f_loss=1.764720e+00 | pref_e=0.027 pref_f=992.917 | ETA 12.2h | speed 2.25 step/s (window 2.23) | GPU mem 25/182 MiB | util 23% | grad_norm 1.18e+00
Step    720 | batch_size= 8 | lr=2.29e-04 | loss=5.420387e+00 | e_loss=1.248923e+01 | f_loss=9.829587e-01 | pref_e=0.027 pref_f=992.817 | ETA 12.3h | speed 2.25 step/s (window 2.20) | GPU mem 24/182 MiB | util 23% | grad_norm 1.18e+00
Step    730 | batch_size= 8 | lr=2.24e-04 | loss=6.787985e+00 | e_loss=4.245859e+01 | f_loss=1.090273e+00 | pref_e=0.027 pref_f=992.717 | ETA 12.3h | speed 2.25 step/s (window 2.26) | GPU mem 25/182 MiB | util 23% | grad_norm 1.17e+00
Step    740 | batch_size= 8 | lr=2.20e-04 | loss=8.549883e+00 | e_loss=6.387239e+01 | f_loss=1.317910e+00 | pref_e=0.027 pref_f=992.617 | ETA 12.3h | speed 2.25 step/s (window 2.24) | GPU mem 25/182 MiB | util 23% | grad_norm 1.17e+00
Step    750 | batch_size= 8 | lr=2.15e-04 | loss=6.775908e+00 | e_loss=5.430927e+01 | f_loss=1.024075e+00 | pref_e=0.027 pref_f=992.517 | ETA 12.3h | speed 2.25 step/s (window 2.27) | GPU mem 24/182 MiB | util 23% | grad_norm 1.17e+00
Step    760 | batch_size= 8 | lr=2.11e-04 | loss=1.160817e+01 | e_loss=9.239377e+01 | f_loss=1.756349e+00 | pref_e=0.027 pref_f=992.418 | ETA 12.3h | speed 2.25 step/s (window 2.28) | GPU mem 25/182 MiB | util 22% | grad_norm 1.17e+00
