step,lr,e_loss,f_loss,f_rmse,pref_f
4903,3.234000e-05,1.354760e+02,1.888330e+00,1.374200e+00,9.608000e+01
4904,3.233000e-05,9.567170e+01,3.869860e+00,1.967200e+00,9.608000e+01
4905,3.232000e-05,1.088590e+02,1.250430e+00,1.118200e+00,9.608000e+01
4906,3.231000e-05,3.819160e+01,6.715940e-01,8.195000e-01,9.608000e+01
4907,3.231000e-05,2.895090e+02,2.363920e+00,1.537500e+00,9.607000e+01
4908,3.230000e-05,1.419970e+01,5.791410e-01,7.610000e-01,9.607000e+01
4909,3.229000e-05,1.204020e+02,1.235470e+00,1.111500e+00,9.607000e+01
4910,3.228000e-05,8.788150e+01,9.183400e-01,9.583000e-01,9.607000e+01
4911,3.228000e-05,9.204240e+01,1.324310e+00,1.150800e+00,9.607000e+01
4912,3.227000e-05,4.468760e+01,4.688260e-01,6.847000e-01,9.607000e+01
4913,3.226000e-05,2.053760e+02,1.500750e+00,1.225100e+00,9.607000e+01
4914,3.226000e-05,1.561860e+02,1.290550e+00,1.136000e+00,9.607000e+01
4915,3.225000e-05,6.489080e+01,6.185780e-01,7.865000e-01,9.607000e+01
4916,3.224000e-05,1.117620e+02,1.516510e+00,1.231500e+00,9.607000e+01
4917,3.223000e-05,1.054870e+02,6.964200e-01,8.345000e-01,9.607000e+01
4918,3.223000e-05,2.896480e+01,5.076270e-01,7.125000e-01,9.607000e+01
4919,3.222000e-05,6.434030e+01,7.232750e-01,8.505000e-01,9.606000e+01
4920,3.221000e-05,9.445170e+01,1.173590e+00,1.083300e+00,9.606000e+01
4921,3.220000e-05,3.867740e+01,1.317730e+00,1.147900e+00,9.606000e+01
4922,3.220000e-05,9.793870e+00,8.162010e-01,9.034000e-01,9.606000e+01
4923,3.219000e-05,1.742900e+00,6.575710e-01,8.109000e-01,9.606000e+01
4924,3.218000e-05,1.066550e+02,2.181020e+00,1.476800e+00,9.606000e+01
4925,3.217000e-05,1.380320e+01,3.248120e+00,1.802300e+00,9.606000e+01
4926,3.217000e-05,9.763720e+00,9.380460e-01,9.685000e-01,9.606000e+01
4927,3.216000e-05,3.173500e+00,7.607430e-01,8.722000e-01,9.606000e+01
4928,3.215000e-05,1.209500e-01,7.298330e-01,8.543000e-01,9.606000e+01
4929,3.214000e-05,4.686780e+01,6.555130e-01,8.096000e-01,9.606000e+01
4930,3.214000e-05,3.094410e+01,3.749730e-01,6.124000e-01,9.606000e+01
4931,3.213000e-05,1.231250e+01,5.916500e-01,7.692000e-01,9.606000e+01
4932,3.212000e-05,8.174220e+01,3.330380e+00,1.824900e+00,9.605000e+01
4933,3.211000e-05,2.600120e+00,4.065680e+00,2.016400e+00,9.605000e+01
4934,3.211000e-05,3.137550e+01,8.782340e-01,9.371000e-01,9.605000e+01
4935,3.210000e-05,4.188110e-01,1.593680e+00,1.262400e+00,9.605000e+01
4936,3.209000e-05,5.466830e-01,1.311090e+00,1.145000e+00,9.605000e+01
4937,3.208000e-05,7.564180e+00,6.458650e-01,8.037000e-01,9.605000e+01
4938,3.208000e-05,2.721110e+01,6.314010e-01,7.946000e-01,9.605000e+01
4939,3.207000e-05,9.804960e+00,6.755100e-01,8.219000e-01,9.605000e+01
4940,3.206000e-05,3.244280e+01,9.724090e-01,9.861000e-01,9.605000e+01
4941,3.206000e-05,2.628340e+00,7.300950e-01,8.545000e-01,9.605000e+01
4942,3.205000e-05,2.639530e+01,4.066030e+00,2.016400e+00,9.605000e+01
4943,3.204000e-05,2.099950e-01,7.695980e-01,8.773000e-01,9.605000e+01
4944,3.203000e-05,1.932690e+01,4.137750e-01,6.433000e-01,9.604000e+01
4945,3.203000e-05,1.390090e+01,4.258630e-01,6.526000e-01,9.604000e+01
4946,3.202000e-05,4.433980e+01,1.332300e+00,1.154300e+00,9.604000e+01
4947,3.201000e-05,1.635050e+01,5.456210e-01,7.387000e-01,9.604000e+01
4948,3.200000e-05,1.897380e+01,7.077310e-01,8.413000e-01,9.604000e+01
4949,3.200000e-05,5.795180e+01,1.401820e+00,1.184000e+00,9.604000e+01
4950,3.199000e-05,2.972550e+02,3.245240e+00,1.801500e+00,9.604000e+01
4951,3.198000e-05,1.679190e+02,2.252560e+00,1.500900e+00,9.604000e+01
4952,3.197000e-05,4.967560e+02,4.881170e+00,2.209300e+00,9.604000e+01
4953,3.197000e-05,3.121480e+02,3.330040e+00,1.824800e+00,9.604000e+01
4954,3.196000e-05,2.978260e+02,3.245170e+00,1.801400e+00,9.604000e+01
4955,3.195000e-05,1.001160e+02,1.561340e+00,1.249500e+00,9.604000e+01
4956,3.194000e-05,5.815620e+00,6.901710e-01,8.308000e-01,9.604000e+01
